is_checked	word_display	freq_info	freq_rank	stem	pos	pos_detail	ipa	oxford3000	gsl	ccss_tier	cse_level	cefr	freq_grade	meaning_ko	definition_en	etymology	morpheme	word_formation	kr_curriculum	grade_range	textbook_included	curriculum_included	us_grade	atos	lexile	ngsl	gse	eiken_level	eiken_grade	hypernym	hyponym	synonym	antonym	collocation	word_family	register	domain	topic	regional_variant	era	learning_objective	prerequisite	error_pattern	teaching_method	sentence_1	sentence_2	sentence_3	pos_consistency	cefr_consistency	meaning_consistency	educational_value	analysis_date	system_version	status	quality_grade	validation_result	api_number
☐	Appear	-	6140	appear	V	VI	/əˈpɪr/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	나타나다	to come into view	from Latin apparere	appear	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	87	3급	초급	emerge	-	emerge, show	disappear	appear suddenly	appear	neutral	action	appearing	Global	current	나타남 표현	기본 동사	-	일상	Appear on screen.	He appeared.	Appearing soon.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6139
☐	Disappear	-	6141	disappear	V	VI	/ˌdɪsəˈpɪr/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	사라지다	to vanish from sight	from dis + appear	disappear	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	85	3급	초급	vanish	-	vanish, fade	appear	disappear quickly	disappear	neutral	action	disappearing	Global	current	사라짐 표현	기본 동사	-	일상	Disappear from view.	It disappeared.	Disappearing fast.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6140
☐	Exist	-	6142	exist	V	VI	/ɪɡˈzɪst/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	존재하다	to have being	from Latin existere	exist	simple	중등	중1-중2	포함	포함	4	4.5	600L-800L	Yes	82	4급	중급	be	-	be, live	perish	exist here	exist	neutral	state	existing	Global	current	존재 표현	기본 동사	-	일상	Exist in nature.	It exists.	Existing still.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6141
☐	Live	-	6143	live	V	VI	/lɪv/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	살다	to be alive	from Old English libban	live	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	exist	-	exist, reside	die	live happily	live	neutral	state	living	Global	current	생활 표현	기본 동사	-	일상	Live in Seoul.	I live here.	Living peacefully.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6142
☐	Die	-	6144	die	V	VI	/daɪ/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	죽다	to cease living	from Old Norse deyja	die	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	91	2급	초급	perish	-	perish, expire	live	die peacefully	die	neutral	event	dying	Global	current	죽음 표현	기본 동사	-	일상	Die of old age.	He died young.	Dying slowly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6143
☐	Survive	-	6145	survive	V	VI	/sərˈvaɪv/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	살아남다	to continue to live	from Latin supervivere	survive	simple	중등	중1-중2	포함	포함	4	4.5	600L-800L	Yes	83	4급	중급	live	-	live, endure	die	survive disaster	survive	neutral	action	surviving	Global	current	생존 표현	기본 동사	-	일상	Survive the storm.	I survived it.	Surviving well.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6144
☐	Happen	-	6146	happen	V	VI	/ˈhæpən/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	일어나다	to take place	from Old Norse happ	happen	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	90	2급	초급	occur	-	occur, take place	prevent	happen suddenly	happen	neutral	event	happening	Global	current	발생 표현	기본 동사	-	일상	What happened?	It happened fast.	Happening now.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6145
☐	Occur	-	6147	occur	V	VI	/əˈkɜːr/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	발생하다	to take place	from Latin occurrere	occur	simple	중등	중1-중2	포함	포함	4	4.5	600L-800L	Yes	82	4급	중급	happen	-	happen, arise	prevent	occur naturally	occur	neutral	event	occurring	Global	current	발생 표현	기본 동사	-	일상	Occur frequently.	It occurred today.	Occurring often.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6146
☐	Cause	-	6148	cause	V	VT	/kɔːz/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	야기하다	to make happen	from Latin causa	cause	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	87	3급	초급	create	-	create, produce	prevent	cause problem	cause	neutral	action	causing	Global	current	원인 표현	기본 동사	-	일상	Cause trouble.	It caused delay.	Causing issues.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6147
☐	Prevent	-	6149	prevent	V	VT	/prɪˈvent/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	예방하다	to stop from happening	from Latin praevenire	prevent	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	85	3급	초급	stop	-	stop, block	cause	prevent accident	prevent	neutral	action	preventing	Global	current	예방 표현	기본 동사	-	일상	Prevent disease.	I prevented it.	Preventing harm.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6148
☐	Allow	-	6150	allow	V	VT	/əˈlaʊ/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	허용하다	to give permission	from Latin allaudare	allow	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	87	3급	초급	permit	-	permit, let	forbid	allow entry	allow	neutral	action	allowing	Global	current	허용 표현	기본 동사	-	일상	Allow access.	I allowed it.	Allowing freedom.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6149
☐	Forbid	-	6151	forbid	V	VT	/fərˈbɪd/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	금지하다	to prohibit	from Old English forbeodan	forbid	simple	중등	중1-중2	포함	포함	4	4.5	600L-800L	Yes	80	4급	중급	prohibit	-	prohibit, ban	allow	forbid smoking	forbid	formal	action	forbidding	Global	current	금지 표현	기본 동사	-	일상	Forbid entry.	I forbade it.	Forbidding strictly.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6150
☐	Require	-	6152	require	V	VT	/rɪˈkwaɪər/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	필요로 하다	to need	from Latin requirere	require	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	86	3급	초급	need	-	need, demand	have	require skill	require	neutral	action	requiring	Global	current	필요 표현	기본 동사	-	일상	Require attention.	It required work.	Requiring effort.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6151
☐	Include	-	6153	include	V	VT	/ɪnˈkluːd/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	포함하다	to contain as part	from Latin includere	include	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	88	3급	초급	contain	-	contain, comprise	exclude	include tax	include	neutral	action	including	Global	current	포함 표현	기본 동사	-	일상	Include everyone.	I included it.	Including all.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6152
☐	Exclude	-	6154	exclude	V	VT	/ɪkˈskluːd/	3rd-1000	3rd-1000	Tier-2	Level-3	B1	중빈도	제외하다	to leave out	from Latin excludere	exclude	simple	중등	중2-중3	포함	포함	4	4	600L-800L	Yes	79	4급	중급	omit	-	omit, reject	include	exclude item	exclude	neutral	action	excluding	Global	current	제외 표현	기본 동사	-	일상	Exclude from list.	I excluded it.	Excluding some.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6153
☐	Involve	-	6155	involve	V	VT	/ɪnˈvɑːlv/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	포함하다	to include as part	from Latin involvere	involve	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	85	3급	초급	include	-	include, require	exclude	involve risk	involve	neutral	action	involving	Global	current	관련 표현	기본 동사	-	일상	Involve everyone.	It involved work.	Involving many.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6154
☐	Contain	-	6156	contain	V	VT	/kənˈteɪn/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	포함하다	to hold within	from Latin continere	contain	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	85	3급	초급	hold	-	hold, include	release	contain water	contain	neutral	state	containing	Global	current	포함 표현	기본 동사	-	일상	Contain ingredients.	It contains sugar.	Containing much.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6155
☐	Consist	-	6157	consist	V	VI	/kənˈsɪst/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	구성되다	to be made up of	from Latin consistere	consist	simple	중등	중2-중3	포함	포함	4	4.5	600L-800L	Yes	80	4급	중급	comprise	-	comprise, contain	lack	consist of parts	consist	neutral	state	consisting	Global	current	구성 표현	기본 동사	-	일상	Consist of three.	It consists of.	Consisting mainly.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6156
☐	Belong	-	6158	belong	V	VI	/bɪˈlɔːŋ/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	속하다	to be property of	from Old English belang	belong	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	86	3급	초급	fit	-	fit, be part of	exclude	belong here	belong	neutral	state	belonging	Global	current	소속 표현	기본 동사	-	일상	Belong to club.	I belong here.	Belonging together.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6157
☐	Own	-	6159	own	V	VT	/oʊn/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	소유하다	to have as property	from Old English agen	own	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	88	3급	초급	possess	-	possess, have	lack	own house	own	neutral	state	owning	Global	current	소유 표현	기본 동사	-	일상	Own a car.	I own it.	Owning property.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6158
☐	Have	-	6160	have	V	VT	/hæv/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	가지다	to possess	from Old English habban	have	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	97	1급	초급	possess	-	possess, own	lack	have money	have	neutral	state	having	Global	current	소유 표현	기본 동사	-	일상	Have a car.	I have it.	Having fun.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6159
☐	Be	-	6161	be	V	VI	/biː/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	이다	to exist	from Old English beon	be	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	98	1급	초급	exist	-	exist, live	not be	be happy	be	neutral	state	being	Global	current	존재 표현	기본 동사	-	일상	Be kind.	I am here.	Being present.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6160
☐	Do	-	6162	do	V	VT	/duː/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	하다	to perform	from Old English don	do	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	97	1급	초급	perform	-	perform, act	undo	do work	do	neutral	action	doing	Global	current	행동 표현	기본 동사	-	일상	Do your best.	I did it.	Doing well.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6161
☐	Make	-	6163	make	V	VT	/meɪk/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	만들다	to create	from Old English macian	make	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	96	1급	초급	create	-	create, produce	destroy	make food	make	neutral	action	making	Global	current	만들기 표현	기본 동사	-	일상	Make a cake.	I made it.	Making progress.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6162
☐	Create	-	6164	create	V	VT	/kriˈeɪt/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	창조하다	to bring into existence	from Latin creare	create	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	88	3급	초급	make	-	make, produce	destroy	create art	create	neutral	action	creating	Global	current	창조 표현	기본 동사	-	일상	Create something.	I created it.	Creating ideas.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6163
☐	Destroy	-	6165	destroy	V	VT	/dɪˈstrɔɪ/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	파괴하다	to put an end to	from Latin destruere	destroy	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	84	3급	초급	ruin	-	ruin, demolish	create	destroy building	destroy	neutral	action	destroying	Global	current	파괴 표현	기본 동사	-	일상	Destroy evidence.	I destroyed it.	Destroying completely.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6164
☐	Build	-	6166	build	V	VT	/bɪld/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	건설하다	to construct	from Old English byldan	build	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	91	2급	초급	construct	-	construct, create	demolish	build house	build	neutral	action	building	Global	current	건설 표현	기본 동사	-	일상	Build a home.	I built it.	Building slowly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6165
☐	Break	-	6167	break	V	VT	/breɪk/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	부수다	to separate into parts	from Old English brecan	break	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	92	2급	초급	crack	-	crack, shatter	fix	break glass	break	neutral	action	breaking	Global	current	부숨 표현	기본 동사	-	일상	Break the ice.	I broke it.	Breaking apart.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6166
☐	Fix	-	6168	fix	V	VT	/fɪks/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	고치다	to repair	from Latin fixus	fix	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	88	3급	초급	repair	-	repair, mend	break	fix car	fix	neutral	action	fixing	Global	current	수리 표현	기본 동사	-	일상	Fix the problem.	I fixed it.	Fixing quickly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6167
☐	Use	-	6169	use	V	VT	/juːz/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	사용하다	to put into service	from Latin usus	use	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	96	1급	초급	employ	-	employ, utilize	waste	use tool	use	neutral	action	using	Global	current	사용 표현	기본 동사	-	일상	Use the phone.	I used it.	Using correctly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6168
☐	Wear	-	6170	wear	V	VT	/wer/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	입다	to have on body	from Old English werian	wear	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	91	2급	초급	put on	-	put on, dress	remove	wear clothes	wear	neutral	action	wearing	Global	current	착용 표현	기본 동사	-	일상	Wear a hat.	I wore it.	Wearing proudly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6169
☐	Buy	-	6171	buy	V	VT	/baɪ/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	사다	to purchase	from Old English bycgan	buy	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	purchase	-	purchase, get	sell	buy food	buy	neutral	action	buying	Global	current	구매 표현	기본 동사	-	일상	Buy groceries.	I bought it.	Buying online.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6170
☐	Sell	-	6172	sell	V	VT	/sel/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	팔다	to exchange for money	from Old English sellan	sell	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	92	2급	초급	trade	-	trade, market	buy	sell products	sell	neutral	action	selling	Global	current	판매 표현	기본 동사	-	비즈니스	Sell the house.	I sold it.	Selling fast.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6171
☐	Pay	-	6173	pay	V	VT	/peɪ/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	지불하다	to give money for	from Latin pacare	pay	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	93	2급	초급	compensate	-	compensate, settle	owe	pay bill	pay	neutral	action	paying	Global	current	지불 표현	기본 동사	-	일상	Pay the rent.	I paid it.	Paying on time.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6172
☐	Spend	-	6174	spend	V	VT	/spend/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	쓰다	to use money	from Latin expendere	spend	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	88	3급	초급	use	-	use, consume	save	spend money	spend	neutral	action	spending	Global	current	소비 표현	기본 동사	-	일상	Spend wisely.	I spent a lot.	Spending less.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6173
☐	Cost	-	6175	cost	V	VT	/kɔːst/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	비용이 들다	to require payment	from Latin constare	cost	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	90	2급	초급	require	-	require, value	free	cost money	cost	neutral	state	costing	Global	current	비용 표현	기본 동사	-	일상	Cost too much.	It cost a lot.	Costing little.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6174
☐	Earn	-	6176	earn	V	VT	/ɜːrn/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	벌다	to receive for work	from Old English earnian	earn	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	86	3급	초급	make	-	make, gain	lose	earn money	earn	neutral	action	earning	Global	current	수입 표현	기본 동사	-	비즈니스	Earn salary.	I earned it.	Earning well.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6175
☐	Work	-	6177	work	V	VI	/wɜːrk/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	일하다	to perform labor	from Old English weorc	work	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	96	1급	초급	labor	-	labor, function	rest	work hard	work	neutral	action	working	Global	current	일 표현	기본 동사	-	일상	Work daily.	I worked late.	Working steadily.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6176
☐	Play	-	6178	play	V	VI	/pleɪ/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	놀다	to engage in activity	from Old English plegian	play	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	have fun	-	enjoy, perform	work	play games	play	neutral	action	playing	Global	current	놀이 표현	기본 동사	-	일상	Play outside.	I played well.	Playing happily.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6177
☐	Read	-	6179	read	V	VT	/riːd/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	읽다	to understand written words	from Old English rædan	read	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	study	-	study, examine	write	read book	read	neutral	action	reading	Global	current	읽기 표현	기본 동사	-	교육	Read the text.	I read it.	Reading daily.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6178
☐	Write	-	6180	write	V	VT	/raɪt/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	쓰다	to form letters	from Old English writan	write	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	compose	-	compose, record	read	write letter	write	neutral	action	writing	Global	current	쓰기 표현	기본 동사	-	교육	Write a note.	I wrote it.	Writing clearly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6179
☐	Draw	-	6181	draw	V	VT	/drɔː/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	그리다	to produce pictures	from Old English dragan	draw	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	91	2급	초급	sketch	-	sketch, illustrate	erase	draw picture	draw	neutral	action	drawing	Global	current	그리기 표현	기본 동사	-	예술	Draw a line.	I drew it.	Drawing well.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6180
☐	Count	-	6182	count	V	VT	/kaʊnt/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	세다	to determine total	from Latin computare	count	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	93	1급	초급	number	-	number, calculate	ignore	count items	count	neutral	action	counting	Global	current	세기 표현	기본 동사	-	수학	Count to ten.	I counted it.	Counting carefully.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6181
☐	Measure	-	6183	measure	V	VT	/ˈmeʒər/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	측정하다	to determine size	from Latin mensura	measure	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	85	3급	초급	gauge	-	gauge, assess	estimate	measure length	measure	neutral	action	measuring	Global	current	측정 표현	기본 동사	-	수학	Measure the room.	I measured it.	Measuring accurately.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6182
☐	Compare	-	6184	compare	V	VT	/kəmˈper/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	비교하다	to examine for similarity	from Latin comparare	compare	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	86	3급	초급	contrast	-	contrast, match	ignore	compare prices	compare	neutral	action	comparing	Global	current	비교 표현	기본 동사	-	일상	Compare options.	I compared them.	Comparing fairly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6183
☐	Match	-	6185	match	V	VT	/mætʃ/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	맞추다	to be equal to	from Old English gemæcca	match	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	87	3급	초급	fit	-	fit, pair	differ	match colors	match	neutral	action	matching	Global	current	매칭 표현	기본 동사	-	일상	Match the pairs.	I matched them.	Matching perfectly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6184
☐	Fit	-	6186	fit	V	VT	/fɪt/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	맞다	to be right size	from Old Norse fitja	fit	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	87	3급	초급	suit	-	suit, match	not fit	fit well	fit	neutral	state	fitting	Global	current	맞음 표현	기본 동사	-	일상	Fit perfectly.	It fits well.	Fitting nicely.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6185
☐	Join	-	6187	join	V	VT	/dʒɔɪn/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	연결하다	to connect together	from Latin jungere	join	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	90	2급	초급	connect	-	connect, unite	separate	join pieces	join	neutral	action	joining	Global	current	연결 표현	기본 동사	-	일상	Join the parts.	I joined them.	Joining together.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6186
